occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,early_age,late_age,reference_no,lng,lat,cx_int_no,phylum,class,order,family,genus,midpoint_ma
520198,occ,,IF,52994,Grallator formosus n. sp.,species,66096,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,30862,-72.559174,42.28056,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520199,occ,,I,52994,Brontozoum parallelum n. sp.,species,296493,subjective synonym of,Grallator cursorius,species,64080,Hettangian,Sinemurian,201.4,192.9,23649,-72.559174,42.28056,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520200,occ,,I,52994,Anchisauripus minusculus,species,67387,recombined as,Eubrontes minusculus,species,67386,Hettangian,Sinemurian,201.4,192.9,14628,-72.559174,42.28056,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520202,occ,,IF,52994,Apatichnus ? minor,species,67432,recombined as,Kayentapus minor,species,67431,Hettangian,Sinemurian,201.4,192.9,14628,-72.559174,42.28056,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Kayentapus,197.15
520203,occ,,IF,52994,Anchisauripus tuberosus,species,67395,recombined as,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,14628,-72.559174,42.28056,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520207,occ,,IF,52995,Ornithoidichnites cuneatus n. sp.,species,296492,subjective synonym of,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,30860,-72.566666,42.273609,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520208,occ,,I,52995,Brontozoum isodactylum,species,155311,"nomen dubium, species not entered",Eubrontes,genus,66094,Hettangian,Sinemurian,201.4,192.9,30860,-72.566666,42.273609,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520209,occ,,I,52996,Grallator cursorius,species,64080,,Grallator cursorius,species,64080,Hettangian,Sinemurian,201.4,192.9,29531,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520210,occ,,IF,52996,Grallator tenuis n. sp.,species,67368,,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,15230,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520211,occ,,IF,52996,Grallator gracilis,species,296495,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,15230,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520212,occ,,IF,52996,Ornithoidichnites cuneatus,species,296492,subjective synonym of,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,23652,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520216,occ,,IF,52996,Brontozoum giganteum,species,67404,recombined as,Eubrontes giganteus,species,67402,Hettangian,Sinemurian,201.4,192.9,30862,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520217,occ,,IF,52996,Anchisauripus hitchcocki,species,66091,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,14321,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520218,occ,,IF,52996,Brontozoum validum,species,68017,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,30862,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520219,occ,,I,52996,Anchisauripus parallelus,species,67399,subjective synonym of,Grallator cursorius,species,64080,Hettangian,Sinemurian,201.4,192.9,14628,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520220,occ,,I,52996,Anchisauripus minusculus,species,67387,recombined as,Eubrontes minusculus,species,67386,Hettangian,Sinemurian,201.4,192.9,14628,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520232,occ,,I,52996,Brontozoum isodactylum,species,155311,"nomen dubium, species not entered",Eubrontes,genus,66094,Hettangian,Sinemurian,201.4,192.9,29531,-72.552864,42.611198,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520271,occ,,IF,52998,Grallator tenuis,species,67368,,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,30860,-72.549606,42.612213,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520272,occ,,IF,52998,Grallator gracilis n. sp.,species,296495,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,30862,-72.549606,42.612213,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520273,occ,,IF,52998,Grallator cuneatus,species,67370,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,30862,-72.549606,42.612213,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520275,occ,,IF,52998,Brontozoum sillimanium,species,96917,recombined as,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,30860,-72.549606,42.612213,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520276,occ,,IF,52998,Brontozoum approximatum,species,67405,subjective synonym of,Eubrontes giganteus,species,67402,Hettangian,Sinemurian,201.4,192.9,30862,-72.549606,42.612213,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520281,occ,,IF,52998,Apatichnus minor,species,67432,recombined as,Kayentapus minor,species,67431,Hettangian,Sinemurian,201.4,192.9,14628,-72.549606,42.612213,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Kayentapus,197.15
520284,occ,,IF,52998,Selenichnus breviusculus n. sp.,species,67376,,Selenichnus breviusculus,species,67376,Hettangian,Sinemurian,201.4,192.9,29531,-72.549606,42.612213,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Selenichnus,197.15
520288,occ,,IF,52999,Grallator tenuis,species,67368,,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,30862,-72.5644,42.282085,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520289,occ,13579.0,IF,52999,? Grallator formosus,species,66096,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,14628,-72.5644,42.282085,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520290,occ,,IF,52999,Brontozoum sillimanium,species,96917,recombined as,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,30862,-72.5644,42.282085,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520293,occ,,IF,53000,Ornithoidichnites cuneatus,species,296492,subjective synonym of,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,69420,-72.657867,41.725101,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520296,occ,,IF,53000,Ornithoidichnites giganteus,species,67403,recombined as,Eubrontes giganteus,species,67402,Hettangian,Sinemurian,201.4,192.9,69420,-72.657867,41.725101,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520297,occ,,I,53000,Plesiornis giganteus n. sp.,species,67388,subjective synonym of,Eubrontes minusculus,species,67386,Hettangian,Sinemurian,201.4,192.9,30910,-72.657867,41.725101,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520350,occ,,,52997,Pasquiaornis hardiei n. gen. n. sp.,species,67792,,Pasquiaornis hardiei,species,67792,Middle Cenomanian,,100.5,93.9,14326,-103.522636,53.210037,117.0,Chordata,Reptilia,Hesperornithiformes,NO_FAMILY_SPECIFIED,Pasquiaornis,97.2
520351,occ,,,52997,Pasquiaornis tankei n. sp.,species,67793,,Pasquiaornis tankei,species,67793,Middle Cenomanian,,100.5,93.9,14326,-103.522636,53.210037,117.0,Chordata,Reptilia,Hesperornithiformes,NO_FAMILY_SPECIFIED,Pasquiaornis,97.2
520352,occ,20558.0,,52997,Ichthyornis <sp. A>,genus,36624,,Ichthyornis,genus,36624,Middle Cenomanian,,100.5,93.9,26995,-103.522636,53.210037,117.0,Chordata,Reptilia,Ichthyornithes,NO_FAMILY_SPECIFIED,Ichthyornis,97.2
520353,occ,,,52997,? Enantiornithes indet.,subclass,53286,,Enantiornithes,subclass,53286,Middle Cenomanian,,100.5,93.9,14701,-103.522636,53.210037,117.0,Chordata,Reptilia,,,,97.2
520354,occ,20559.0,,52997,Hesperornithiformes indet.,order,36617,,Hesperornithiformes,order,36617,Middle Cenomanian,,100.5,93.9,26995,-103.522636,53.210037,117.0,Chordata,Reptilia,Hesperornithiformes,,,97.2
520365,occ,,,53021,? Aves indet.,class,36616,,Aves,class,36616,Late Kimmeridgian,Early Tithonian,152.21,145.06,63745,-108.322304,38.806,41.0,Chordata,Aves,,,,148.635
520404,occ,,IF,53023,Eubrontes giganteus,species,66095,,Eubrontes giganteus,species,67402,Hettangian,Sinemurian,201.4,192.9,14628,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520405,occ,,IF,53023,Grallator formosus,species,66096,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,30862,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520415,occ,,IF,53023,Grallator tenuis,species,67368,,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,14628,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520417,occ,,I,53023,Grallator cursorius,species,64080,,Grallator cursorius,species,64080,Hettangian,Sinemurian,201.4,192.9,29531,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520418,occ,,IF,53023,Brontozoum sillimanium,species,96917,recombined as,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,30862,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520419,occ,,IF,53023,Anchisauripus tuberosus,species,67395,recombined as,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,14628,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520420,occ,,IF,53023,Anchisauripus exsertus,species,67397,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,14628,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520421,occ,,IF,53023,Eubrontes divaricatus,species,67408,subjective synonym of,Eubrontes giganteus,species,67402,Hettangian,Sinemurian,201.4,192.9,14628,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520423,occ,,IF,53023,Grallator cuneatus,species,67370,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,30862,-72.639221,41.693111,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520435,occ,,IF,53024,Brontozoum sillimanium,species,96917,recombined as,Eubrontes sillimani,species,67392,Hettangian,,201.4,199.5,30862,-72.606216,42.263927,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,200.45
520437,occ,,IF,53024,Brontozoum validum,species,68017,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,,201.4,199.5,30862,-72.606216,42.263927,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,200.45
520438,occ,,IF,53024,Brontozoum giganteum n. sp.,species,67404,recombined as,Eubrontes giganteus,species,67402,Hettangian,,201.4,199.5,30862,-72.606216,42.263927,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,200.45
520439,occ,,I,53024,Anchisauripus minusculus,species,67387,recombined as,Eubrontes minusculus,species,67386,Hettangian,,201.4,199.5,14628,-72.606216,42.263927,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,200.45
520440,occ,13580.0,IF,53024,Grallator formosus,species,66096,subjective synonym of,Grallator tenuis,species,67368,Hettangian,,201.4,199.5,14321,-72.606216,42.263927,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,200.45
520441,occ,,IF,53025,Brontozoum exsertum n. sp.,species,67396,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,29531,-72.61528,42.256668,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520442,occ,,IF,53025,Ornithichnites tuberosus,species,67394,recombined as,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,14325,-72.61528,42.256668,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520443,occ,,I,53025,Brontozoum ? tuberatum,species,67409,subjective synonym of,Eubrontes minusculus,species,67386,Hettangian,Sinemurian,201.4,192.9,30862,-72.61528,42.256668,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520445,occ,,IF,53026,Brontozoum validum,species,68017,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,,201.4,199.5,30862,-72.602875,42.261906,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,200.45
520446,occ,,I,53027,Eubrontes sp.,genus,66094,,Eubrontes,genus,66094,Hettangian,Sinemurian,201.4,192.9,14628,-72.66787,42.166759,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520447,occ,,IF,53028,Grallator cuneatus,species,67370,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,30862,-72.577133,42.158909,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520448,occ,13581.0,IF,53028,Grallator formosus,species,66096,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,14321,-72.577133,42.158909,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520449,occ,,IF,53028,Anchisauripus sillimani,species,67393,recombined as,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,14628,-72.577133,42.158909,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520450,occ,,IF,53028,Anchisauripus exsertus,species,67397,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,Sinemurian,201.4,192.9,14628,-72.577133,42.158909,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520455,occ,,IF,53029,Brontozoum giganteum,species,67404,recombined as,Eubrontes giganteus,species,67402,Hettangian,,201.4,199.5,30862,-72.65892,42.230606,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,200.45
520457,occ,,IF,53030,Brontozoum exsertum,species,67396,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,,201.4,199.5,30862,-72.598877,42.294674,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,200.45
520473,occ,,IF,53033,Ornithoidichnites sillimani n. sp.,species,67392,recombined as,Eubrontes sillimani,species,67392,Hettangian,Sinemurian,201.4,192.9,30909,-72.69136,41.548431,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,197.15
520474,occ,,IF,53033,Anchisauripus hitchcocki,species,66091,subjective synonym of,Grallator tenuis,species,67368,Hettangian,Sinemurian,201.4,192.9,14321,-72.69136,41.548431,43.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Grallator,197.15
520475,occ,33908.0,,53034,Archaeopteryx siemensii n. sp.,species,68526,subjective synonym of,Archaeopteryx lithographica,species,55487,Early Tithonian,,149.2,145.06,37134,11.203056,48.993889,124.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Archaeopteryx,147.13
520477,occ,,,53036,Archeopteryx macrurus n. sp.,species,68528,subjective synonym of,Archaeopteryx lithographica,species,55487,Early Tithonian,,149.2,145.06,38171,10.961667,48.893055,124.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Archaeopteryx,147.13
520478,occ,,,53037,Archaeopteryx lithographica,species,55487,,Archaeopteryx lithographica,species,55487,Early Tithonian,,149.2,145.06,17148,10.961944,48.892776,124.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Archaeopteryx,147.13
520479,occ,,,53038,Pterodactylus crassipes n. sp.,species,137495,subjective synonym of,Archaeopteryx lithographica,species,55487,Early Tithonian,,149.2,145.06,35190,11.703333,49.001389,124.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Archaeopteryx,147.13
520480,occ,13450.0,,53039,Archaeopteryx recurva n. sp.,species,67507,recombined as,Jurapteryx recurva,species,67507,Early Tithonian,,149.2,145.06,78311,11.15,48.933331,124.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Archaeopteryx,147.13
520488,occ,,,53041,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Tithonian,,149.2,143.1,14332,-108.827545,38.316418,124.0,Chordata,Reptilia,,,,146.14999999999998
520513,occ,,,53055,cf. Troodon sp.,genus,38572,,Troodon,genus,38572,Middle Campanian,,83.6,72.2,14356,-112.183609,47.812222,113.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Troodontidae,Troodon,77.9
520514,occ,,,53056,cf. Troodon sp.,genus,38572,,Troodon,genus,38572,Middle Campanian,,83.6,72.2,14356,-112.183609,47.812222,113.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Troodontidae,Troodon,77.9
520632,occ,,,18554,Podicipedidae indet.,family,39552,,Podicipedidae,family,39552,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Podicipediformes,Podicipedidae,,10.95
520633,occ,,,18554,Phalacrocoracidae indet.,family,39688,,Phalacrocoracidae,family,39688,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Suliformes,Phalacrocoracidae,,10.95
520634,occ,,,18554,Phoenicopteridae indet.,family,39589,,Phoenicopteridae,family,39589,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,,10.95
520635,occ,,,18554,Threskiornithinae indet.,subfamily,289766,,Threskiornithinae,subfamily,289766,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Pelecaniformes,Threskiornithidae,,10.95
520636,occ,21458.0,,18554,Ardea sp.,genus,39542,,Ardea,genus,39542,Late Clarendonian,,12.5,9.4,1051,-82.51667,29.549999,35.0,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,10.95
520637,occ,,,18554,Ciconiidae indet.,family,39634,,Ciconiidae,family,39634,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Ciconiiformes,Ciconiidae,,10.95
520638,occ,,,18554,Anserinae indet.,subfamily,83416,,Anserinae,subfamily,83416,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Anseriformes,Anatidae,,10.95
520639,occ,,,18554,Anatinae indet.,subfamily,67688,,Anatinae,subfamily,67688,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Anseriformes,Anatidae,,10.95
520640,occ,,,18554,Vulturidae indet.,subfamily,39647,rank change,Vulturinae,subfamily,39647,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Cathartiformes,Cathartidae,,10.95
520641,occ,,,18554,Pandionidae indet.,family,39328,,Pandionidae,family,39328,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Accipitriformes,Pandionidae,,10.95
520642,occ,,,18554,Accipitridae indet.,family,39323,,Accipitridae,family,39323,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Accipitriformes,Accipitridae,,10.95
520644,occ,,,18554,Rallinae indet.,subfamily,135934,,Rallinae,subfamily,135934,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Gruiformes,Rallidae,,10.95
520645,occ,,,18554,Fulicinae indet.,subfamily,381221,,Fulicinae,subfamily,381221,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Gruiformes,Rallidae,,10.95
520646,occ,,,18554,Gruidae indet.,family,39499,,Gruidae,family,39499,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Gruiformes,Gruidae,,10.95
520647,occ,,,18554,Aramidae indet.,family,39505,,Aramidae,family,39505,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Gruiformes,Aramidae,,10.95
520648,occ,,,18554,Charadrii indet.,suborder,171016,,Charadrii,suborder,171016,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Charadriiformes,,,10.95
520649,occ,,,18554,Passeriformes indet.,order,39441,,Passeriformes,order,39441,Late Clarendonian,,12.5,9.4,3581,-82.51667,29.549999,35.0,Chordata,Aves,Passeriformes,,,10.95
520736,occ,,,53134,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Santonian,Early Campanian,85.7,72.2,14364,64.650002,45.950001,39.0,Chordata,Reptilia,,,,78.95
520737,occ,,,53134,Therizinosauridae indet.,family,38552,,Therizinosauridae,family,38552,Santonian,Early Campanian,85.7,72.2,14364,64.650002,45.950001,39.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Therizinosauridae,,78.95
520741,occ,,,53136,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Santonian,Early Campanian,85.7,72.2,14364,64.650002,45.950001,39.0,Chordata,Reptilia,,,,78.95
520756,occ,,,53143,Carnosauria indet.,infraorder,53943,,Carnosauria,infraorder,53943,Campanian,Maastrichtian,83.6,66.0,18525,78.710258,43.892826,39.0,Chordata,Reptilia,Avetheropoda,,,74.8
